system	set of areas	va	hourly
	VARIABLES	BEGIN	END
	44	1	8736

system	hourly				OV. COST	OP. COST	MRG. PRICE	CO2 EMIS.	NH3 EMIS.	SO2 EMIS.	NOX EMIS.	PM2_5 EMIS.	PM5 EMIS.	PM10 EMIS.	NMVOC EMIS.	OP1 EMIS.	OP2 EMIS.	OP3 EMIS.	OP4 EMIS.	OP5 EMIS.	BALANCE	ROW BAL.	PSP	MISC. NDG	LOAD	H. ROR	WIND	SOLAR	H. STOR	H. PUMP	H. LEV	H. INFL	H. OVFL	H. VAL	H. COST	UNSP. ENRG	SPIL. ENRG	LOLD	LOLP	NPCAP HOURS	AVL DTG	DTG MRG	MAX MRG	NP COST	RES LOAD	NODU	GAS_TH_PROD	OIL_TH_PROD
					Euro	Euro	Euro	Euro	Euro	Euro	Euro	Euro	Euro	Euro	Euro	Euro	Euro	Euro	Euro	Euro	MWh	MWh	MWh	MWh	MWh	MWh	MWh	MWh	MWh	MWh	%	MWh	%	Euro/MWh	Euro	MWh	MWh	Hours	%	Hours	MWh	MWh	MWh	Euro	MWh	 	MWh	MWh
	index	day	month	hour																																												
	5214	06	AUG	05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6029	0	4571	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	1458	0	0	0
	5215	06	AUG	06:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6234	0	3901	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	2333	0	0	0
	5216	06	AUG	07:00	5150	5150	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6259	0	2456	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2797	2797	0	3803	1	103	0
	5217	06	AUG	08:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6250	0	3201	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	3049	0	0	0
	5218	06	AUG	09:00	12450	12450	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6263	0	2314	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2651	2651	0	3949	1	249	0
	5219	06	AUG	10:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6215	0	3454	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	2761	0	0	0
	5220	06	AUG	11:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6159	0	4887	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	1272	0	0	0
	5221	06	AUG	12:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6014	0	2947	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	3067	0	0	0
	5222	06	AUG	13:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5834	0	3333	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	2501	0	0	0
	5223	06	AUG	14:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5835	0	2040	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	3795	0	0	0
	5224	06	AUG	15:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6199	0	1679	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	4520	0	0	0
	5225	06	AUG	16:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6471	0	2102	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	4369	0	0	0
	5226	06	AUG	17:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6351	0	2891	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	3460	0	0	0
	5227	06	AUG	18:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6013	0	1496	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	4517	0	0	0
	5228	06	AUG	19:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5561	0	1317	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	4244	0	0	0
	5229	06	AUG	20:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5565	0	1007	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	4558	0	0	0
	5230	06	AUG	21:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5440	0	882	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	4558	0	0	0
	5231	06	AUG	22:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5423	0	1582	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	3841	0	0	0
	5232	06	AUG	23:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5354	0	1009	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	4345	0	0	0
	5233	07	AUG	00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5289	0	1099	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	4190	0	0	0
	5234	07	AUG	01:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5068	0	1078	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	3990	0	0	0
	5235	07	AUG	02:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4992	0	1377	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	3615	0	0	0
	5236	07	AUG	03:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5197	0	1663	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	3534	0	0	0
	5237	07	AUG	04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5507	0	1658	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	3849	0	0	0
	5238	07	AUG	05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6156	0	1792	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	4364	0	0	0
	5239	07	AUG	06:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6314	0	2605	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	3709	0	0	0
	5240	07	AUG	07:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6277	0	2343	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	3934	0	0	0
	5241	07	AUG	08:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6226	0	1643	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	4583	0	0	0
	5242	07	AUG	09:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6208	0	1442	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	4766	0	0	0
	5243	07	AUG	10:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6102	0	990	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	5112	0	0	0
	5244	07	AUG	11:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6036	0	387	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	5649	0	0	0
	5245	07	AUG	12:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5887	0	827	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	5060	0	0	0
	5246	07	AUG	13:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5704	0	2310	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	3394	0	0	0
	5247	07	AUG	14:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5678	0	2995	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	2683	0	0	0
	5248	07	AUG	15:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6053	0	4214	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	1839	0	0	0
	5249	07	AUG	16:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6342	0	3489	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	2853	0	0	0
	5250	07	AUG	17:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6218	0	3790	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	2428	0	0	0
	5251	07	AUG	18:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5901	0	3321	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	2580	0	0	0
	5252	07	AUG	19:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5512	0	3696	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	1816	0	0	0
	5253	07	AUG	20:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5498	0	2285	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	3213	0	0	0
	5254	07	AUG	21:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5365	0	2275	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	3090	0	0	0
	5255	07	AUG	22:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5352	0	1245	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	4107	0	0	0
	5256	07	AUG	23:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5281	0	948	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	4333	0	0	0
	5257	08	AUG	00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5215	0	1421	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	3794	0	0	0
	5258	08	AUG	01:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4989	0	1961	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	3028	0	0	0
	5259	08	AUG	02:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4906	0	1154	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	3752	0	0	0
	5260	08	AUG	03:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5100	0	1327	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	3773	0	0	0
	5261	08	AUG	04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5400	0	110	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	5290	0	0	0
	5262	08	AUG	05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6047	0	138	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	5909	0	0	0
	5263	08	AUG	06:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6201	0	426	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	5775	0	0	0
	5264	08	AUG	07:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6166	0	418	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	5748	0	0	0
	5265	08	AUG	08:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6114	0	775	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	5339	0	0	0
	5266	08	AUG	09:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6096	0	1049	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	5047	0	0	0
	5267	08	AUG	10:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6003	0	1259	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	4744	0	0	0
	5268	08	AUG	11:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5943	0	2127	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	3816	0	0	0
	5269	08	AUG	12:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5783	0	544	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	5239	0	0	0
	5270	08	AUG	13:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5592	0	797	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	4795	0	0	0
	5271	08	AUG	14:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5561	0	857	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	4704	0	0	0
	5272	08	AUG	15:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5937	0	692	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	5245	0	0	0
	5273	08	AUG	16:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6228	0	1515	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	4713	0	0	0
	5274	08	AUG	17:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6108	0	1758	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	4350	0	0	0
	5275	08	AUG	18:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5828	0	3021	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	2807	0	0	0
	5276	08	AUG	19:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5467	0	1449	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	4018	0	0	0
	5277	08	AUG	20:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5435	0	762	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	4673	0	0	0
	5278	08	AUG	21:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5310	0	397	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	4913	0	0	0
	5279	08	AUG	22:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5313	0	597	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	4716	0	0	0
	5280	08	AUG	23:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5252	0	606	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	4646	0	0	0
	5281	09	AUG	00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5197	0	205	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	4992	0	0	0
	5282	09	AUG	01:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4980	0	183	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	4797	0	0	0
	5283	09	AUG	02:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4904	0	77	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	4827	0	0	0
	5284	09	AUG	03:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5110	0	162	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	4948	0	0	0
	5285	09	AUG	04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5421	0	0	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	5421	0	0	0
	5286	09	AUG	05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6078	0	73	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	6005	0	0	0
	5287	09	AUG	06:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6246	0	17	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	6229	0	0	0
	5288	09	AUG	07:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6224	0	292	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	5932	0	0	0
	5289	09	AUG	08:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6185	0	104	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	6081	0	0	0
	5290	09	AUG	09:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6178	0	35	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	6143	0	0	0
	5291	09	AUG	10:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6085	0	0	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	6085	0	0	0
	5292	09	AUG	11:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6031	0	97	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	5934	0	0	0
	5293	09	AUG	12:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5893	0	153	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	5740	0	0	0
	5294	09	AUG	13:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5726	0	0	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	5726	0	0	0
	5295	09	AUG	14:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5716	0	24	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	5692	0	0	0
	5296	09	AUG	15:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6102	0	169	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	5933	0	0	0
	5297	09	AUG	16:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6402	0	772	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	5630	0	0	0
	5298	09	AUG	17:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6298	0	1027	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	5271	0	0	0
	5299	09	AUG	18:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5972	0	1003	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	4969	0	0	0
	5300	09	AUG	19:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5568	0	532	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	5036	0	0	0
	5301	09	AUG	20:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5585	0	18	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	5567	0	0	0
	5302	09	AUG	21:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5462	0	78	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	5384	0	0	0
	5303	09	AUG	22:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5442	0	645	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	4797	0	0	0
	5304	09	AUG	23:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5373	0	1614	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2900	2900	2900	0	3759	0	0	0
	5305	10	AUG	00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5305	0	1708	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3100	3100	3100	0	3597	0	0	0
	5306	10	AUG	01:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5086	0	1924	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3100	3100	3100	0	3162	0	0	0
	5307	10	AUG	02:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5021	0	1860	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3100	3100	3100	0	3161	0	0	0
	5308	10	AUG	03:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5230	0	1842	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3100	3100	3100	0	3388	0	0	0
	5309	10	AUG	04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5541	0	2272	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3100	3100	3100	0	3269	0	0	0
	5310	10	AUG	05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6190	0	1843	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3100	3100	3100	0	4347	0	0	0
	5311	10	AUG	06:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6355	0	1686	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3100	3100	3100	0	4669	0	0	0
	5312	10	AUG	07:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6325	0	1954	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3100	3100	3100	0	4371	0	0	0
	5313	10	AUG	08:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6280	0	1700	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3100	3100	3100	0	4580	0	0	0
	5314	10	AUG	09:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6263	0	1384	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3100	3100	3100	0	4879	0	0	0
	5315	10	AUG	10:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6157	0	1622	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3100	3100	3100	0	4535	0	0	0
	5316	10	AUG	11:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6094	0	2893	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3100	3100	3100	0	3201	0	0	0
	5317	10	AUG	12:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5950	0	2367	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3100	3100	3100	0	3583	0	0	0
	5318	10	AUG	13:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5777	0	4390	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3100	3100	3100	0	1387	0	0	0
	5319	10	AUG	14:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5761	0	3412	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3100	3100	3100	0	2349	0	0	0
	5320	10	AUG	15:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6143	0	5055	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3100	3100	3100	0	1088	0	0	0
	5321	10	AUG	16:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6440	0	4614	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3100	3100	3100	0	1826	0	0	0
	5322	10	AUG	17:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6338	0	3363	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3100	3100	3100	0	2975	0	0	0
	5323	10	AUG	18:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6003	0	3660	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3100	3100	3100	0	2343	0	0	0
	5324	10	AUG	19:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5595	0	3463	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3100	3100	3100	0	2132	0	0	0
	5325	10	AUG	20:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5615	0	4253	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3100	3100	3100	0	1362	0	0	0
	5326	10	AUG	21:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5491	0	4557	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3100	3100	3100	0	934	0	0	0
	5327	10	AUG	22:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5344	0	5388	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3100	3100	3100	0	-44	0	0	0
	5328	10	AUG	23:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5246	0	4511	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3100	3100	3100	0	735	0	0	0
	5329	11	AUG	00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5120	0	4115	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3300	3300	3300	0	1005	0	0	0
	5330	11	AUG	01:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4944	0	4419	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3300	3300	3300	0	525	0	0	0
	5331	11	AUG	02:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4810	0	4376	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3300	3300	3300	0	434	0	0	0
